"mnb_date","ccy_name","ccy_full_name","unit","mnb_rate"
"9444",2019-06-04,"ESP","Spanish Peseta",100,NA
"9445",2019-06-04,"EUR","Euro",1,322.04
"9446",2019-06-04,"FIM","Finnish Markka",1,NA
"9447",2019-06-04,"FRF","French Franc",1,NA
"9448",2019-06-04,"GBP","Pound Sterling",1,362.28
"9449",2019-06-04,"GHP","Ghana Pound",1,NA
"9450",2019-06-04,"GRD","Greek Drachma",100,NA
"9451",2019-06-04,"HKD","Hong Kong Dollar",1,36.53
"9452",2019-06-04,"HRK","Croatian Kuna",1,43.42
"9453",2019-06-04,"HUF","Hungarian forint",1,NA
"9454",2019-06-04,"IDR","Indonesian Rupiah",100,2.01
"9455",2019-06-04,"IEP","Irish Pound",1,NA
"9456",2019-06-04,"ILS","Israeli Shekel",1,79.27
"9457",2019-06-04,"INR","Indian Rupee",1,4.13
"9458",2019-06-04,"ISK","Icelandic Krona",1,2.32
"9459",2019-06-04,"ITL","Italian Lira",1000,NA
"9460",2019-06-04,"JPY","Japanese Yen",100,264.83
"9461",2019-06-04,"KPW","North Korean Won",100,NA
"9462",2019-06-04,"KRW","South Korean Won",100,24.2
"9463",2019-06-04,"KWD","Kuwaiti Dinar",1,NA
"9464",2019-06-04,"LBP","Lebanese Pound",100,NA
"9465",2019-06-04,"LTL","Lithuanian litas",1,NA
"9466",2019-06-04,"LUF","Luxembourg Franc",100,NA
"9467",2019-06-04,"LVL","Latvian lats",1,NA
"9468",2019-06-04,"MNT","Mongolian Tugrik",100,NA
"9469",2019-06-04,"MXN","Mexican Peso",1,14.57
"9470",2019-06-04,"MYR","Malaysian Ringgit",1,68.59
"9471",2019-06-04,"NLG","Netherlands Guilder",1,NA
"9472",2019-06-04,"NOK","Norwegian Krone",1,32.96
"9473",2019-06-04,"NZD","New Zealand Dollar",1,188.65
"9474",2019-06-04,"OAL","Alban Lek",100,NA
"9475",2019-06-04,"OBL","Bulgarian Lev",100,NA
"9476",2019-06-04,"OFR","French Franc",100,NA
"9477",2019-06-04,"ORB","Ruble",100,NA
"9478",2019-06-04,"PHP","Philippine Peso",1,5.53
"9479",2019-06-04,"PKR","Pakistan Rupee",100,NA
"9480",2019-06-04,"PLN","Polish Zloty",1,75.28
"9481",2019-06-04,"PTE","Portuguese Escudo",100,NA
"9482",2019-06-04,"ROL","Romanian Leu",100,NA
"9483",2019-06-04,"RON","Romanian New Leu",1,68.02
"9484",2019-06-04,"RSD","Serbian Dinar",1,2.73
"9485",2019-06-04,"RUB","Russian Rubel",1,4.4
"9486",2019-06-04,"SDP","Sudanese pound",1,NA
"9487",2019-06-04,"SEK","Swedish Krona",1,30.35
"9488",2019-06-04,"SGD","Singapore Dollar",1,209.26
"9489",2019-06-04,"SIT","Slovenian Tolar",1,NA
"9490",2019-06-04,"SKK","Slovak Koruna",1,NA
"9491",2019-06-04,"SUR","New Ruble",100,NA
"9492",2019-06-04,"THB","Thai Baht",1,9.14
"9493",2019-06-04,"TRY","Turkish Lira",1,49.28
"9494",2019-06-04,"UAH","Ukrainian Hryvnia",1,10.51
"9495",2019-06-04,"USD","US Dollar",1,286.39
"9496",2019-06-04,"VND","Vietnamese Dong",100,NA
"9497",2019-06-04,"XEU","ECU",1,NA
"9498",2019-06-04,"XTR","Tr/Cl Ruble",1,NA
"9499",2019-06-04,"YUD","Yugoslavian Dinar",1,NA
"9500",2019-06-04,"ZAR","South African Rand",1,19.84
"9501",2019-06-03,"ATS","Austrian Schilling",1,NA
"9502",2019-06-03,"AUD","Australian Dollar",1,201.6
"9503",2019-06-03,"AUP","Australian Pound",1,NA
"9504",2019-06-03,"BEF","Belgian Franc",100,NA
"9505",2019-06-03,"BGL","Bulgarian Lev",100,NA
"9506",2019-06-03,"BGN","Bulgarian Lev",1,165.84
"9507",2019-06-03,"BRL","Brazilian real",1,73.95
"9508",2019-06-03,"CAD","Canadian Dollar",1,214.67
"9509",2019-06-03,"CHF","Swiss Franc",1,291.02
"9510",2019-06-03,"CNY","Chinese yuan renminbi",1,42
"9511",2019-06-03,"CSD","Serbian Dinar",1,NA
"9512",2019-06-03,"CSK","Czechoslovakian Koruna",100,NA
"9513",2019-06-03,"CYN","Chinese yuan",100,NA
"9514",2019-06-03,"CZK","Czech Koruna",1,12.55
"9515",2019-06-03,"DDM","DDR Mark",100,NA
"9516",2019-06-03,"DEM","Deutsche Mark",1,NA
"9517",2019-06-03,"DKK","Danish Krone",1,43.44
"9518",2019-06-03,"EEK","Estonian kroon",1,NA
"9519",2019-06-03,"EGP","Egyptian Pound",1,NA
"9520",2019-06-03,"ESP","Spanish Peseta",100,NA
"9521",2019-06-03,"EUR","Euro",1,324.35
"9522",2019-06-03,"FIM","Finnish Markka",1,NA
"9523",2019-06-03,"FRF","French Franc",1,NA
"9524",2019-06-03,"GBP","Pound Sterling",1,366.8
"9525",2019-06-03,"GHP","Ghana Pound",1,NA
"9526",2019-06-03,"GRD","Greek Drachma",100,NA
"9527",2019-06-03,"HKD","Hong Kong Dollar",1,37.03
"9528",2019-06-03,"HRK","Croatian Kuna",1,43.74
"9529",2019-06-03,"HUF","Hungarian forint",1,NA
"9530",2019-06-03,"IDR","Indonesian Rupiah",100,2.03
"9531",2019-06-03,"IEP","Irish Pound",1,NA
"9532",2019-06-03,"ILS","Israeli Shekel",1,79.84
"9533",2019-06-03,"INR","Indian Rupee",1,4.19
"9534",2019-06-03,"ISK","Icelandic Krona",1,2.35
"9535",2019-06-03,"ITL","Italian Lira",1000,NA
"9536",2019-06-03,"JPY","Japanese Yen",100,267.93
"9537",2019-06-03,"KPW","North Korean Won",100,NA
"9538",2019-06-03,"KRW","South Korean Won",100,24.54
"9539",2019-06-03,"KWD","Kuwaiti Dinar",1,NA
"9540",2019-06-03,"LBP","Lebanese Pound",100,NA
"9541",2019-06-03,"LTL","Lithuanian litas",1,NA
"9542",2019-06-03,"LUF","Luxembourg Franc",100,NA
"9543",2019-06-03,"LVL","Latvian lats",1,NA
"9544",2019-06-03,"MNT","Mongolian Tugrik",100,NA
"9545",2019-06-03,"MXN","Mexican Peso",1,14.77
"9546",2019-06-03,"MYR","Malaysian Ringgit",1,69.36
"9547",2019-06-03,"NLG","Netherlands Guilder",1,NA
"9548",2019-06-03,"NOK","Norwegian Krone",1,33.15
"9549",2019-06-03,"NZD","New Zealand Dollar",1,190.2
"9550",2019-06-03,"OAL","Alban Lek",100,NA
"9551",2019-06-03,"OBL","Bulgarian Lev",100,NA
"9552",2019-06-03,"OFR","French Franc",100,NA
"9553",2019-06-03,"ORB","Ruble",100,NA
"9554",2019-06-03,"PHP","Philippine Peso",1,5.59
"9555",2019-06-03,"PKR","Pakistan Rupee",100,NA
"9556",2019-06-03,"PLN","Polish Zloty",1,75.76
"9557",2019-06-03,"PTE","Portuguese Escudo",100,NA
"9558",2019-06-03,"ROL","Romanian Leu",100,NA
"9559",2019-06-03,"RON","Romanian New Leu",1,68.3
"9560",2019-06-03,"RSD","Serbian Dinar",1,2.75
"9561",2019-06-03,"RUB","Russian Rubel",1,4.43
"9562",2019-06-03,"SDP","Sudanese pound",1,NA
"9563",2019-06-03,"SEK","Swedish Krona",1,30.57
"9564",2019-06-03,"SGD","Singapore Dollar",1,211.63
"9565",2019-06-03,"SIT","Slovenian Tolar",1,NA
"9566",2019-06-03,"SKK","Slovak Koruna",1,NA
"9567",2019-06-03,"SUR","New Ruble",100,NA
"9568",2019-06-03,"THB","Thai Baht",1,9.23
"9569",2019-06-03,"TRY","Turkish Lira",1,49.42
"9570",2019-06-03,"UAH","Ukrainian Hryvnia",1,10.73
"9571",2019-06-03,"USD","US Dollar",1,290.12
"9572",2019-06-03,"VND","Vietnamese Dong",100,NA
"9573",2019-06-03,"XEU","ECU",1,NA
"9574",2019-06-03,"XTR","Tr/Cl Ruble",1,NA
"9575",2019-06-03,"YUD","Yugoslavian Dinar",1,NA
"9576",2019-06-03,"ZAR","South African Rand",1,19.93
"9577",2019-05-31,"ATS","Austrian Schilling",1,NA
"9578",2019-05-31,"AUD","Australian Dollar",1,201.6
"9579",2019-05-31,"AUP","Australian Pound",1,NA
"9580",2019-05-31,"BEF","Belgian Franc",100,NA
"9581",2019-05-31,"BGL","Bulgarian Lev",100,NA
"9582",2019-05-31,"BGN","Bulgarian Lev",1,166.13
"9583",2019-05-31,"BRL","Brazilian real",1,73.2
"9584",2019-05-31,"CAD","Canadian Dollar",1,215.24
"9585",2019-05-31,"CHF","Swiss Franc",1,289.92
"9586",2019-05-31,"CNY","Chinese yuan renminbi",1,42.23
"9587",2019-05-31,"CSD","Serbian Dinar",1,NA
"9588",2019-05-31,"CSK","Czechoslovakian Koruna",100,NA
"9589",2019-05-31,"CYN","Chinese yuan",100,NA
"9590",2019-05-31,"CZK","Czech Koruna",1,12.57
"9591",2019-05-31,"DDM","DDR Mark",100,NA
"9592",2019-05-31,"DEM","Deutsche Mark",1,NA
"9593",2019-05-31,"DKK","Danish Krone",1,43.51
"9594",2019-05-31,"EEK","Estonian kroon",1,NA
"9595",2019-05-31,"EGP","Egyptian Pound",1,NA
"9596",2019-05-31,"ESP","Spanish Peseta",100,NA
"9597",2019-05-31,"EUR","Euro",1,324.92
"9598",2019-05-31,"FIM","Finnish Markka",1,NA
"9599",2019-05-31,"FRF","French Franc",1,NA
"9600",2019-05-31,"GBP","Pound Sterling",1,367.68
"9601",2019-05-31,"GHP","Ghana Pound",1,NA
"9602",2019-05-31,"GRD","Greek Drachma",100,NA
"9603",2019-05-31,"HKD","Hong Kong Dollar",1,37.16
"9604",2019-05-31,"HRK","Croatian Kuna",1,43.78
"9605",2019-05-31,"HUF","Hungarian forint",1,NA
"9606",2019-05-31,"IDR","Indonesian Rupiah",100,2.04
"9607",2019-05-31,"IEP","Irish Pound",1,NA
"9608",2019-05-31,"ILS","Israeli Shekel",1,80.21
"9609",2019-05-31,"INR","Indian Rupee",1,4.17
"9610",2019-05-31,"ISK","Icelandic Krona",1,2.35
"9611",2019-05-31,"ITL","Italian Lira",1000,NA
"9612",2019-05-31,"JPY","Japanese Yen",100,267.91
"9613",2019-05-31,"KPW","North Korean Won",100,NA
"9614",2019-05-31,"KRW","South Korean Won",100,24.46
"9615",2019-05-31,"KWD","Kuwaiti Dinar",1,NA
"9616",2019-05-31,"LBP","Lebanese Pound",100,NA
"9617",2019-05-31,"LTL","Lithuanian litas",1,NA
"9618",2019-05-31,"LUF","Luxembourg Franc",100,NA
"9619",2019-05-31,"LVL","Latvian lats",1,NA
"9620",2019-05-31,"MNT","Mongolian Tugrik",100,NA
"9621",2019-05-31,"MXN","Mexican Peso",1,14.78
"9622",2019-05-31,"MYR","Malaysian Ringgit",1,69.55
"9623",2019-05-31,"NLG","Netherlands Guilder",1,NA
"9624",2019-05-31,"NOK","Norwegian Krone",1,33.19
"9625",2019-05-31,"NZD","New Zealand Dollar",1,189.94
"9626",2019-05-31,"OAL","Alban Lek",100,NA
"9627",2019-05-31,"OBL","Bulgarian Lev",100,NA
"9628",2019-05-31,"OFR","French Franc",100,NA
"9629",2019-05-31,"ORB","Ruble",100,NA
"9630",2019-05-31,"PHP","Philippine Peso",1,5.59
"9631",2019-05-31,"PKR","Pakistan Rupee",100,NA
"9632",2019-05-31,"PLN","Polish Zloty",1,75.71
"9633",2019-05-31,"PTE","Portuguese Escudo",100,NA
"9634",2019-05-31,"ROL","Romanian Leu",100,NA
"9635",2019-05-31,"RON","Romanian New Leu",1,68.4
"9636",2019-05-31,"RSD","Serbian Dinar",1,2.76
"9637",2019-05-31,"RUB","Russian Rubel",1,4.45
"9638",2019-05-31,"SDP","Sudanese pound",1,NA
"9639",2019-05-31,"SEK","Swedish Krona",1,30.52
"9640",2019-05-31,"SGD","Singapore Dollar",1,211.59
"9641",2019-05-31,"SIT","Slovenian Tolar",1,NA
"9642",2019-05-31,"SKK","Slovak Koruna",1,NA
"9643",2019-05-31,"SUR","New Ruble",100,NA
"9644",2019-05-31,"THB","Thai Baht",1,9.21
"9645",2019-05-31,"TRY","Turkish Lira",1,49.47
"9646",2019-05-31,"UAH","Ukrainian Hryvnia",1,10.84
"9647",2019-05-31,"USD","US Dollar",1,291.46
"9648",2019-05-31,"VND","Vietnamese Dong",100,NA
"9649",2019-05-31,"XEU","ECU",1,NA
"9650",2019-05-31,"XTR","Tr/Cl Ruble",1,NA
"9651",2019-05-31,"YUD","Yugoslavian Dinar",1,NA
"9652",2019-05-31,"ZAR","South African Rand",1,19.7
"9653",2019-05-30,"ATS","Austrian Schilling",1,NA
"9654",2019-05-30,"AUD","Australian Dollar",1,202.59
"9655",2019-05-30,"AUP","Australian Pound",1,NA
"9656",2019-05-30,"BEF","Belgian Franc",100,NA
"9657",2019-05-30,"BGL","Bulgarian Lev",100,NA
"9658",2019-05-30,"BGN","Bulgarian Lev",1,166.42
"9659",2019-05-30,"BRL","Brazilian real",1,73.55
"9660",2019-05-30,"CAD","Canadian Dollar",1,216.53
"9661",2019-05-30,"CHF","Swiss Franc",1,289.62
"9662",2019-05-30,"CNY","Chinese yuan renminbi",1,42.33
"9663",2019-05-30,"CSD","Serbian Dinar",1,NA
"9664",2019-05-30,"CSK","Czechoslovakian Koruna",100,NA
"9665",2019-05-30,"CYN","Chinese yuan",100,NA
"9666",2019-05-30,"CZK","Czech Koruna",1,12.59
"9667",2019-05-30,"DDM","DDR Mark",100,NA
"9668",2019-05-30,"DEM","Deutsche Mark",1,NA
"9669",2019-05-30,"DKK","Danish Krone",1,43.58
"9670",2019-05-30,"EEK","Estonian kroon",1,NA
"9671",2019-05-30,"EGP","Egyptian Pound",1,NA
"9672",2019-05-30,"ESP","Spanish Peseta",100,NA
"9673",2019-05-30,"EUR","Euro",1,325.49
"9674",2019-05-30,"FIM","Finnish Markka",1,NA
"9675",2019-05-30,"FRF","French Franc",1,NA
"9676",2019-05-30,"GBP","Pound Sterling",1,369.14
"9677",2019-05-30,"GHP","Ghana Pound",1,NA
"9678",2019-05-30,"GRD","Greek Drachma",100,NA
"9679",2019-05-30,"HKD","Hong Kong Dollar",1,37.25
"9680",2019-05-30,"HRK","Croatian Kuna",1,43.85
"9681",2019-05-30,"HUF","Hungarian forint",1,NA
"9682",2019-05-30,"IDR","Indonesian Rupiah",100,2.03
"9683",2019-05-30,"IEP","Irish Pound",1,NA
"9684",2019-05-30,"ILS","Israeli Shekel",1,80.69
"9685",2019-05-30,"INR","Indian Rupee",1,4.18
"9686",2019-05-30,"ISK","Icelandic Krona",1,2.35
"9687",2019-05-30,"ITL","Italian Lira",1000,NA
"9688",2019-05-30,"JPY","Japanese Yen",100,266.47
"9689",2019-05-30,"KPW","North Korean Won",100,NA
"9690",2019-05-30,"KRW","South Korean Won",100,24.53
"9691",2019-05-30,"KWD","Kuwaiti Dinar",1,NA
"9692",2019-05-30,"LBP","Lebanese Pound",100,NA
"9693",2019-05-30,"LTL","Lithuanian litas",1,NA
"9694",2019-05-30,"LUF","Luxembourg Franc",100,NA
"9695",2019-05-30,"LVL","Latvian lats",1,NA
"9696",2019-05-30,"MNT","Mongolian Tugrik",100,NA
"9697",2019-05-30,"MXN","Mexican Peso",1,15.27
"9698",2019-05-30,"MYR","Malaysian Ringgit",1,69.67
"9699",2019-05-30,"NLG","Netherlands Guilder",1,NA
"9700",2019-05-30,"NOK","Norwegian Krone",1,33.37
"9701",2019-05-30,"NZD","New Zealand Dollar",1,190.66
"9702",2019-05-30,"OAL","Alban Lek",100,NA
"9703",2019-05-30,"OBL","Bulgarian Lev",100,NA
"9704",2019-05-30,"OFR","French Franc",100,NA
"9705",2019-05-30,"ORB","Ruble",100,NA
"9706",2019-05-30,"PHP","Philippine Peso",1,5.6
"9707",2019-05-30,"PKR","Pakistan Rupee",100,NA
"9708",2019-05-30,"PLN","Polish Zloty",1,75.83
"9709",2019-05-30,"PTE","Portuguese Escudo",100,NA
"9710",2019-05-30,"ROL","Romanian Leu",100,NA
"9711",2019-05-30,"RON","Romanian New Leu",1,68.4
"9712",2019-05-30,"RSD","Serbian Dinar",1,2.76
"9713",2019-05-30,"RUB","Russian Rubel",1,4.49
"9714",2019-05-30,"SDP","Sudanese pound",1,NA
"9715",2019-05-30,"SEK","Swedish Krona",1,30.59
"9716",2019-05-30,"SGD","Singapore Dollar",1,211.87
"9717",2019-05-30,"SIT","Slovenian Tolar",1,NA
"9718",2019-05-30,"SKK","Slovak Koruna",1,NA
"9719",2019-05-30,"SUR","New Ruble",100,NA
"9720",2019-05-30,"THB","Thai Baht",1,9.19
"9721",2019-05-30,"TRY","Turkish Lira",1,49.03
"9722",2019-05-30,"UAH","Ukrainian Hryvnia",1,10.85
"9723",2019-05-30,"USD","US Dollar",1,292.34
"9724",2019-05-30,"VND","Vietnamese Dong",100,NA
"9725",2019-05-30,"XEU","ECU",1,NA
"9726",2019-05-30,"XTR","Tr/Cl Ruble",1,NA
"9727",2019-05-30,"YUD","Yugoslavian Dinar",1,NA
"9728",2019-05-30,"ZAR","South African Rand",1,19.98
"9729",2019-05-29,"ATS","Austrian Schilling",1,NA
"9730",2019-05-29,"AUD","Australian Dollar",1,202.93
"9731",2019-05-29,"AUP","Australian Pound",1,NA
"9732",2019-05-29,"BEF","Belgian Franc",100,NA
"9733",2019-05-29,"BGL","Bulgarian Lev",100,NA
"9734",2019-05-29,"BGN","Bulgarian Lev",1,167.33
"9735",2019-05-29,"BRL","Brazilian real",1,72.89
"9736",2019-05-29,"CAD","Canadian Dollar",1,217.19
"9737",2019-05-29,"CHF","Swiss Franc",1,291.72
"9738",2019-05-29,"CNY","Chinese yuan renminbi",1,42.45
"9739",2019-05-29,"CSD","Serbian Dinar",1,NA
"9740",2019-05-29,"CSK","Czechoslovakian Koruna",100,NA
"9741",2019-05-29,"CYN","Chinese yuan",100,NA
"9742",2019-05-29,"CZK","Czech Koruna",1,12.65
"9743",2019-05-29,"DDM","DDR Mark",100,NA
"9744",2019-05-29,"DEM","Deutsche Mark",1,NA
"9745",2019-05-29,"DKK","Danish Krone",1,43.83
"9746",2019-05-29,"EEK","Estonian kroon",1,NA
"9747",2019-05-29,"EGP","Egyptian Pound",1,NA
"9748",2019-05-29,"ESP","Spanish Peseta",100,NA
"9749",2019-05-29,"EUR","Euro",1,327.26
"9750",2019-05-29,"FIM","Finnish Markka",1,NA
"9751",2019-05-29,"FRF","French Franc",1,NA
"9752",2019-05-29,"GBP","Pound Sterling",1,370.92
"9753",2019-05-29,"GHP","Ghana Pound",1,NA
"9754",2019-05-29,"GRD","Greek Drachma",100,NA
"9755",2019-05-29,"HKD","Hong Kong Dollar",1,37.38
"9756",2019-05-29,"HRK","Croatian Kuna",1,44.08
"9757",2019-05-29,"HUF","Hungarian forint",1,NA
"9758",2019-05-29,"IDR","Indonesian Rupiah",100,2.04
"9759",2019-05-29,"IEP","Irish Pound",1,NA
"9760",2019-05-29,"ILS","Israeli Shekel",1,81.16
"9761",2019-05-29,"INR","Indian Rupee",1,4.2
"9762",2019-05-29,"ISK","Icelandic Krona",1,2.36
"9763",2019-05-29,"ITL","Italian Lira",1000,NA
"9764",2019-05-29,"JPY","Japanese Yen",100,268.52
"9765",2019-05-29,"KPW","North Korean Won",100,NA
"9766",2019-05-29,"KRW","South Korean Won",100,24.55
"9767",2019-05-29,"KWD","Kuwaiti Dinar",1,NA
"9768",2019-05-29,"LBP","Lebanese Pound",100,NA
"9769",2019-05-29,"LTL","Lithuanian litas",1,NA
"9770",2019-05-29,"LUF","Luxembourg Franc",100,NA
"9771",2019-05-29,"LVL","Latvian lats",1,NA
"9772",2019-05-29,"MNT","Mongolian Tugrik",100,NA
"9773",2019-05-29,"MXN","Mexican Peso",1,15.24
"9774",2019-05-29,"MYR","Malaysian Ringgit",1,69.91
"9775",2019-05-29,"NLG","Netherlands Guilder",1,NA
"9776",2019-05-29,"NOK","Norwegian Krone",1,33.53
"9777",2019-05-29,"NZD","New Zealand Dollar",1,191.25
"9778",2019-05-29,"OAL","Alban Lek",100,NA
"9779",2019-05-29,"OBL","Bulgarian Lev",100,NA
"9780",2019-05-29,"OFR","French Franc",100,NA
"9781",2019-05-29,"ORB","Ruble",100,NA
"9782",2019-05-29,"PHP","Philippine Peso",1,5.6
"9783",2019-05-29,"PKR","Pakistan Rupee",100,NA
"9784",2019-05-29,"PLN","Polish Zloty",1,76.09
"9785",2019-05-29,"PTE","Portuguese Escudo",100,NA
"9786",2019-05-29,"ROL","Romanian Leu",100,NA
"9787",2019-05-29,"RON","Romanian New Leu",1,68.72
"9788",2019-05-29,"RSD","Serbian Dinar",1,2.77
"9789",2019-05-29,"RUB","Russian Rubel",1,4.51
"9790",2019-05-29,"SDP","Sudanese pound",1,NA
"9791",2019-05-29,"SEK","Swedish Krona",1,30.53
"9792",2019-05-29,"SGD","Singapore Dollar",1,212.12
"9793",2019-05-29,"SIT","Slovenian Tolar",1,NA
"9794",2019-05-29,"SKK","Slovak Koruna",1,NA
"9795",2019-05-29,"SUR","New Ruble",100,NA
"9796",2019-05-29,"THB","Thai Baht",1,9.22
"9797",2019-05-29,"TRY","Turkish Lira",1,48.67
"9798",2019-05-29,"UAH","Ukrainian Hryvnia",1,11
"9799",2019-05-29,"USD","US Dollar",1,293.38
"9800",2019-05-29,"VND","Vietnamese Dong",100,NA
"9801",2019-05-29,"XEU","ECU",1,NA
"9802",2019-05-29,"XTR","Tr/Cl Ruble",1,NA
"9803",2019-05-29,"YUD","Yugoslavian Dinar",1,NA
"9804",2019-05-29,"ZAR","South African Rand",1,19.74
"9805",2019-05-28,"ATS","Austrian Schilling",1,NA
"9806",2019-05-28,"AUD","Australian Dollar",1,201.76
"9807",2019-05-28,"AUP","Australian Pound",1,NA
"9808",2019-05-28,"BEF","Belgian Franc",100,NA
"9809",2019-05-28,"BGL","Bulgarian Lev",100,NA
"9810",2019-05-28,"BGN","Bulgarian Lev",1,166.89
"9811",2019-05-28,"BRL","Brazilian real",1,72.13
"9812",2019-05-28,"CAD","Canadian Dollar",1,216.64
"9813",2019-05-28,"CHF","Swiss Franc",1,290.59
"9814",2019-05-28,"CNY","Chinese yuan renminbi",1,42.19
"9815",2019-05-28,"CSD","Serbian Dinar",1,NA
"9816",2019-05-28,"CSK","Czechoslovakian Koruna",100,NA
"9817",2019-05-28,"CYN","Chinese yuan",100,NA
"9818",2019-05-28,"CZK","Czech Koruna",1,12.63
"9819",2019-05-28,"DDM","DDR Mark",100,NA
"9820",2019-05-28,"DEM","Deutsche Mark",1,NA
"9821",2019-05-28,"DKK","Danish Krone",1,43.72
"9822",2019-05-28,"EEK","Estonian kroon",1,NA
"9823",2019-05-28,"EGP","Egyptian Pound",1,NA
"9824",2019-05-28,"ESP","Spanish Peseta",100,NA
"9825",2019-05-28,"EUR","Euro",1,326.4
"9826",2019-05-28,"FIM","Finnish Markka",1,NA
"9827",2019-05-28,"FRF","French Franc",1,NA
"9828",2019-05-28,"GBP","Pound Sterling",1,369.57
"9829",2019-05-28,"GHP","Ghana Pound",1,NA
"9830",2019-05-28,"GRD","Greek Drachma",100,NA
"9831",2019-05-28,"HKD","Hong Kong Dollar",1,37.16
"9832",2019-05-28,"HRK","Croatian Kuna",1,43.97
"9833",2019-05-28,"HUF","Hungarian forint",1,NA
"9834",2019-05-28,"IDR","Indonesian Rupiah",100,2.03
"9835",2019-05-28,"IEP","Irish Pound",1,NA
"9836",2019-05-28,"ILS","Israeli Shekel",1,80.85
"9837",2019-05-28,"INR","Indian Rupee",1,4.19
"9838",2019-05-28,"ISK","Icelandic Krona",1,2.35
"9839",2019-05-28,"ITL","Italian Lira",1000,NA
"9840",2019-05-28,"JPY","Japanese Yen",100,267
"9841",2019-05-28,"KPW","North Korean Won",100,NA
"9842",2019-05-28,"KRW","South Korean Won",100,24.53
"9843",2019-05-28,"KWD","Kuwaiti Dinar",1,NA
"9844",2019-05-28,"LBP","Lebanese Pound",100,NA
"9845",2019-05-28,"LTL","Lithuanian litas",1,NA
"9846",2019-05-28,"LUF","Luxembourg Franc",100,NA
"9847",2019-05-28,"LVL","Latvian lats",1,NA
"9848",2019-05-28,"MNT","Mongolian Tugrik",100,NA
"9849",2019-05-28,"MXN","Mexican Peso",1,15.26
"9850",2019-05-28,"MYR","Malaysian Ringgit",1,69.65
"9851",2019-05-28,"NLG","Netherlands Guilder",1,NA
"9852",2019-05-28,"NOK","Norwegian Krone",1,33.53
"9853",2019-05-28,"NZD","New Zealand Dollar",1,191.02
"9854",2019-05-28,"OAL","Alban Lek",100,NA
"9855",2019-05-28,"OBL","Bulgarian Lev",100,NA
"9856",2019-05-28,"OFR","French Franc",100,NA
"9857",2019-05-28,"ORB","Ruble",100,NA
"9858",2019-05-28,"PHP","Philippine Peso",1,5.58
"9859",2019-05-28,"PKR","Pakistan Rupee",100,NA
"9860",2019-05-28,"PLN","Polish Zloty",1,75.99
"9861",2019-05-28,"PTE","Portuguese Escudo",100,NA
"9862",2019-05-28,"ROL","Romanian Leu",100,NA
"9863",2019-05-28,"RON","Romanian New Leu",1,68.55
"9864",2019-05-28,"RSD","Serbian Dinar",1,2.77
"9865",2019-05-28,"RUB","Russian Rubel",1,4.52
"9866",2019-05-28,"SDP","Sudanese pound",1,NA
"9867",2019-05-28,"SEK","Swedish Krona",1,30.5
"9868",2019-05-28,"SGD","Singapore Dollar",1,211.69
"9869",2019-05-28,"SIT","Slovenian Tolar",1,NA
"9870",2019-05-28,"SKK","Slovak Koruna",1,NA
"9871",2019-05-28,"SUR","New Ruble",100,NA
"9872",2019-05-28,"THB","Thai Baht",1,9.18
"9873",2019-05-28,"TRY","Turkish Lira",1,48.17
"9874",2019-05-28,"UAH","Ukrainian Hryvnia",1,11.03
"9875",2019-05-28,"USD","US Dollar",1,291.64
"9876",2019-05-28,"VND","Vietnamese Dong",100,NA
"9877",2019-05-28,"XEU","ECU",1,NA
"9878",2019-05-28,"XTR","Tr/Cl Ruble",1,NA
"9879",2019-05-28,"YUD","Yugoslavian Dinar",1,NA
"9880",2019-05-28,"ZAR","South African Rand",1,19.98
"9881",2019-05-27,"ATS","Austrian Schilling",1,NA
"9882",2019-05-27,"AUD","Australian Dollar",1,201.4
"9883",2019-05-27,"AUP","Australian Pound",1,NA
"9884",2019-05-27,"BEF","Belgian Franc",100,NA
"9885",2019-05-27,"BGL","Bulgarian Lev",100,NA
"9886",2019-05-27,"BGN","Bulgarian Lev",1,166.49
"9887",2019-05-27,"BRL","Brazilian real",1,72.32
"9888",2019-05-27,"CAD","Canadian Dollar",1,216.35
"9889",2019-05-27,"CHF","Swiss Franc",1,289.24
"9890",2019-05-27,"CNY","Chinese yuan renminbi",1,42.18
"9891",2019-05-27,"CSD","Serbian Dinar",1,NA
"9892",2019-05-27,"CSK","Czechoslovakian Koruna",100,NA
"9893",2019-05-27,"CYN","Chinese yuan",100,NA
"9894",2019-05-27,"CZK","Czech Koruna",1,12.61
"9895",2019-05-27,"DDM","DDR Mark",100,NA
"9896",2019-05-27,"DEM","Deutsche Mark",1,NA
"9897",2019-05-27,"DKK","Danish Krone",1,43.6
"9898",2019-05-27,"EEK","Estonian kroon",1,NA
"9899",2019-05-27,"EGP","Egyptian Pound",1,NA
"9900",2019-05-27,"ESP","Spanish Peseta",100,NA
"9901",2019-05-27,"EUR","Euro",1,325.63
"9902",2019-05-27,"FIM","Finnish Markka",1,NA
"9903",2019-05-27,"FRF","French Franc",1,NA
"9904",2019-05-27,"GBP","Pound Sterling",1,369.64
"9905",2019-05-27,"GHP","Ghana Pound",1,NA
"9906",2019-05-27,"GRD","Greek Drachma",100,NA
"9907",2019-05-27,"HKD","Hong Kong Dollar",1,37.06
"9908",2019-05-27,"HRK","Croatian Kuna",1,43.87
"9909",2019-05-27,"HUF","Hungarian forint",1,NA
